step,wp0_x,wp0_y,wp1_x,wp1_y,ego_speed,steer,throttle,brake
1868,-0.8508,-0.0075,-0.4016,-0.0150,0.6712,0.0017,0.7500,0.0000
1869,-0.8506,-0.0073,-0.4012,-0.0147,0.8785,-0.0000,0.5529,0.0000
1870,-0.8506,-0.0073,-0.4012,-0.0147,1.0959,-0.0021,0.0000,0.0000
1871,-0.8505,-0.0073,-0.4011,-0.0146,1.3000,0.0062,0.0000,1.0000
1872,-0.8506,-0.0073,-0.4011,-0.0146,0.0011,-0.0071,0.7500,0.0000
1873,-0.8506,-0.0073,-0.4011,-0.0146,0.0786,-0.0063,0.7500,0.0000
1874,-0.8505,-0.0073,-0.4010,-0.0146,0.2464,-0.0085,0.7500,0.0000
1875,-0.8505,-0.0073,-0.4010,-0.0145,0.6748,-0.0107,0.7500,0.0000
1876,-0.8503,-0.0071,-0.4007,-0.0142,0.8908,-0.0126,0.4903,0.0000
1877,-0.8502,-0.0070,-0.4003,-0.0140,1.0662,-0.0127,0.0000,0.0000
1878,-0.8500,-0.0068,-0.4000,-0.0137,1.2422,0.0004,0.0000,1.0000
1879,-0.8500,-0.0068,-0.3999,-0.0134,0.0010,-0.0191,0.7500,0.0000
1880,-0.8500,-0.0068,-0.3999,-0.0132,0.0783,-0.0182,0.7500,0.0000
1881,-0.8500,-0.0060,-0.4002,-0.0056,0.2650,-0.0120,0.7500,0.0000
1882,-0.8499,-0.0067,-0.3999,-0.0125,0.5248,-0.0187,0.7500,0.0000
1883,-0.8530,0.0336,-0.4060,0.0672,0.8259,0.0726,0.7500,0.0000
1884,-0.8504,-0.0072,-0.4008,-0.0144,1.0889,-0.0346,0.0000,0.0000
1885,-0.8501,-0.0069,-0.4002,-0.0138,1.3312,-0.0005,0.0000,1.0000
1886,-0.8504,-0.0072,-0.4007,-0.0143,0.0012,-0.0198,0.7500,0.0000
1887,-0.8504,-0.0072,-0.4008,-0.0143,0.0934,-0.0168,0.7500,0.0000
1888,-0.8503,-0.0071,-0.4006,-0.0142,0.3627,-0.0166,0.7500,0.0000
1889,-0.8502,-0.0071,-0.4005,-0.0141,0.6144,-0.0165,0.7500,0.0000
1890,-0.8502,-0.0070,-0.4004,-0.0140,0.8674,-0.0164,0.6311,0.0000
1891,-0.8500,-0.0069,-0.4000,-0.0137,1.0878,-0.0165,0.0000,0.0000
1892,-0.8530,0.0336,-0.4060,0.0672,1.2810,-0.0005,0.0000,1.0000
1893,-0.8529,0.0336,-0.4059,0.0673,0.0009,0.0723,0.7500,0.0000
1894,-0.8530,0.0336,-0.4059,0.0673,0.0790,0.0601,0.7500,0.0000
1895,-0.8528,0.0282,-0.4059,0.0617,0.3041,0.0540,0.7500,0.0000
1896,-0.8501,-0.0070,-0.4003,-0.0139,0.5841,-0.0257,0.7500,0.0000
1897,-0.8500,-0.0069,-0.4001,-0.0138,0.8839,-0.0098,0.5324,0.0000
1898,-0.8504,0.0036,-0.4020,0.0302,1.1055,0.0026,0.0000,1.0000
1899,-0.8528,0.0286,-0.4059,0.0621,0.0008,0.0709,0.7500,0.0000
1900,-0.8503,0.0009,-0.4017,0.0246,0.0976,0.0109,0.7500,0.0000
1901,-0.8500,-0.0068,-0.3999,-0.0135,0.3522,-0.0135,0.7500,0.0000
1902,-0.8530,0.0336,-0.4060,0.0672,0.5658,0.0840,0.7500,0.0000
1903,-0.8505,-0.0072,-0.4009,-0.0144,0.9376,-0.0252,0.2070,0.0000
1904,-0.8504,-0.0072,-0.4008,-0.0144,1.0942,-0.0078,0.0204,0.0000
1905,-0.8503,-0.0071,-0.4006,-0.0142,1.0956,-0.0079,0.0828,0.0000
1906,-0.8502,-0.0070,-0.4004,-0.0140,1.0449,-0.0078,0.0765,0.0000
1907,-0.8501,-0.0069,-0.4002,-0.0138,0.9838,-0.0076,0.1681,0.0000
1908,-0.8500,-0.0068,-0.4000,-0.0137,0.9309,-0.0075,0.4646,0.0000
1909,-0.8499,-0.0061,-0.4002,-0.0067,0.8893,-0.0017,0.6580,0.0000
1910,-0.8503,0.0012,-0.4017,0.0253,0.9428,0.0268,0.2935,0.0000
1911,-0.8502,-0.0070,-0.4004,-0.0140,1.0568,-0.0135,0.0036,0.0000
1912,-0.8501,-0.0069,-0.4002,-0.0139,1.0379,-0.0070,0.0608,0.0000
1913,-0.8500,-0.0068,-0.4000,-0.0137,0.9878,-0.0090,0.1282,0.0000
1914,-0.8501,-0.0017,-0.4013,0.0172,0.9385,0.0158,0.4067,0.0000
1915,-0.8500,-0.0069,-0.4000,-0.0137,0.8926,-0.0177,0.6297,0.0000
1916,-0.8500,-0.0056,-0.4004,-0.0019,0.9235,-0.0027,0.3935,0.0000
1917,-0.8530,0.0335,-0.4061,0.0670,0.9978,0.0768,0.0000,0.0000
1918,-0.8506,-0.0073,-0.4012,-0.0147,1.1450,-0.0062,0.0000,1.0000
1919,-0.8508,-0.0075,-0.4015,-0.0150,0.0011,-0.0165,0.7500,0.0000
1920,-0.8508,-0.0075,-0.4015,-0.0149,0.0765,-0.0141,0.7500,0.0000
1921,-0.8507,-0.0074,-0.4014,-0.0149,0.2149,-0.0141,0.7500,0.0000
1922,-0.8506,-0.0073,-0.4012,-0.0147,0.5186,-0.0161,0.7500,0.0000
1923,-0.8505,-0.0072,-0.4010,-0.0145,0.7778,-0.0159,0.7500,0.0000
1924,-0.8503,-0.0071,-0.4005,-0.0141,1.0266,-0.0155,0.0000,0.0000
1925,-0.8501,-0.0070,-0.4003,-0.0139,1.2919,0.0001,0.0000,1.0000
1926,-0.8502,-0.0070,-0.4004,-0.0140,0.0009,-0.0181,0.7500,0.0000
1927,-0.8502,-0.0070,-0.4004,-0.0140,0.0792,-0.0151,0.7500,0.0000
1928,-0.8501,-0.0069,-0.4001,-0.0138,0.3134,-0.0149,0.7500,0.0000
1929,-0.8522,0.0157,-0.4052,0.0478,0.5678,0.0482,0.7500,0.0000
1930,-0.8501,-0.0069,-0.4002,-0.0139,0.8984,-0.0264,0.4240,0.0000
1931,-0.8499,-0.0067,-0.3999,-0.0129,1.0336,-0.0136,0.0000,0.0000
1932,-0.8530,0.0336,-0.4059,0.0672,1.2115,0.0005,0.0000,1.0000
1933,-0.8530,0.0335,-0.4061,0.0671,0.0008,0.0742,0.7500,0.0000
1934,-0.8530,0.0329,-0.4061,0.0665,0.0770,0.0606,0.7500,0.0000
1935,-0.8505,0.0054,-0.4021,0.0335,0.2316,0.0172,0.7500,0.0000
1936,-0.8500,-0.0068,-0.4000,-0.0136,0.5836,-0.0178,0.7500,0.0000
1937,-0.8499,-0.0062,-0.4001,-0.0077,0.8598,-0.0067,0.6779,0.0000
1938,-0.8501,-0.0034,-0.4010,0.0108,1.0672,0.0081,0.0000,0.0000
1939,-0.8501,-0.0069,-0.4001,-0.0138,1.2444,0.0000,0.0000,1.0000
1940,-0.8501,-0.0069,-0.4002,-0.0138,0.0011,-0.0140,0.7500,0.0000
1941,-0.8501,-0.0069,-0.4002,-0.0138,0.0880,-0.0111,0.7500,0.0000
1942,-0.8502,-0.0070,-0.4003,-0.0140,0.3613,-0.0112,0.7500,0.0000
1943,-0.8501,-0.0069,-0.4002,-0.0139,0.5454,-0.0110,0.7500,0.0000
1944,-0.8500,-0.0069,-0.4001,-0.0138,0.8578,-0.0109,0.6879,0.0000
1945,-0.8513,0.0127,-0.4035,0.0441,1.0736,0.0468,0.0000,0.0000
1946,-0.8504,-0.0072,-0.4008,-0.0144,1.3115,-0.0027,0.0000,1.0000
1947,-0.8505,-0.0073,-0.4011,-0.0146,0.0013,-0.0134,0.7500,0.0000
1948,-0.8505,-0.0073,-0.4011,-0.0146,0.0880,-0.0103,0.7500,0.0000
1949,-0.8505,-0.0073,-0.4011,-0.0146,0.3669,-0.0119,0.7500,0.0000
1950,-0.8504,-0.0072,-0.4008,-0.0143,0.7160,-0.0116,0.7500,0.0000
1951,-0.8504,-0.0072,-0.4008,-0.0143,0.8929,-0.0117,0.4776,0.0000
1952,-0.8502,-0.0070,-0.4003,-0.0140,1.0684,-0.0116,0.0000,0.0000
1953,-0.8500,-0.0068,-0.4000,-0.0137,1.2524,0.0009,0.0000,1.0000
1954,-0.8500,-0.0068,-0.3999,-0.0135,0.0010,-0.0181,0.7500,0.0000
1955,-0.8500,-0.0068,-0.3999,-0.0134,0.0776,-0.0162,0.7500,0.0000
1956,-0.8500,-0.0068,-0.3999,-0.0134,0.2655,-0.0162,0.7500,0.0000
1957,-0.8530,0.0312,-0.4060,0.0648,0.6295,0.0710,0.7500,0.0000
1958,-0.8502,-0.0070,-0.4004,-0.0140,0.8339,-0.0319,0.7500,0.0000
1959,-0.8500,-0.0068,-0.4000,-0.0137,1.1163,0.0001,0.0000,1.0000
1960,-0.8500,-0.0069,-0.4000,-0.0137,0.0008,-0.0179,0.7500,0.0000
1961,-0.8500,-0.0069,-0.4000,-0.0137,0.2133,-0.0150,0.7500,0.0000
1962,-0.8501,-0.0034,-0.4010,0.0105,0.4317,0.0058,0.7500,0.0000
1963,-0.8499,-0.0067,-0.3999,-0.0125,0.7544,-0.0173,0.7500,0.0000
1964,-0.8529,0.0336,-0.4058,0.0673,0.9819,0.0767,0.0000,0.0000
1965,-0.8505,-0.0073,-0.4010,-0.0145,1.2228,-0.0078,0.0000,1.0000
1966,-0.8509,-0.0076,-0.4017,-0.0151,0.0014,-0.0182,0.7500,0.0000
1967,-0.8509,-0.0076,-0.4017,-0.0151,0.0791,-0.0150,0.7500,0.0000
1968,-0.8507,-0.0075,-0.4015,-0.0149,0.2507,-0.0148,0.7500,0.0000
1969,-0.8506,-0.0073,-0.4011,-0.0146,0.6267,-0.0145,0.7500,0.0000
1970,-0.8504,-0.0072,-0.4009,-0.0144,0.8110,-0.0143,0.7500,0.0000
1971,-0.8501,-0.0070,-0.4003,-0.0139,1.1271,0.0009,0.0000,1.0000
1972,-0.8500,-0.0068,-0.4000,-0.0137,0.0009,-0.0162,0.7500,0.0000
1973,-0.8500,-0.0068,-0.4000,-0.0136,0.2291,-0.0136,0.7500,0.0000
1974,-0.8500,-0.0069,-0.4001,-0.0137,0.4387,-0.0138,0.7500,0.0000
1975,-0.8527,0.0250,-0.4057,0.0583,0.7904,0.0644,0.7500,0.0000
1976,-0.8503,-0.0071,-0.4006,-0.0142,0.9883,-0.0272,0.0000,0.0000
1977,-0.8501,-0.0069,-0.4002,-0.0139,1.2354,0.0008,0.0000,1.0000
1978,-0.8499,-0.0064,-0.4001,-0.0095,0.0008,-0.0130,0.7500,0.0000
1979,-0.8499,-0.0063,-0.4001,-0.0082,0.0790,-0.0100,0.7500,0.0000
1980,-0.8530,0.0327,-0.4061,0.0662,0.3484,0.0752,0.7500,0.0000
1981,-0.8502,-0.0070,-0.4004,-0.0140,0.5813,-0.0290,0.7500,0.0000
1982,-0.8500,-0.0069,-0.4000,-0.0137,0.8760,-0.0121,0.5829,0.0000
1983,-0.8530,0.0336,-0.4059,0.0672,1.0326,0.0791,0.0000,0.0000
1984,-0.8505,-0.0072,-0.4010,-0.0145,1.2799,-0.0070,0.0000,1.0000
1985,-0.8508,-0.0075,-0.4016,-0.0150,0.0014,-0.0165,0.7500,0.0000
1986,-0.8508,-0.0075,-0.4016,-0.0150,0.0779,-0.0133,0.7500,0.0000
1987,-0.8507,-0.0074,-0.4014,-0.0149,0.3084,-0.0132,0.7500,0.0000
1988,-0.8506,-0.0074,-0.4013,-0.0147,0.5378,-0.0131,0.7500,0.0000
1989,-0.8505,-0.0073,-0.4011,-0.0146,0.8706,-0.0129,0.6118,0.0000
1990,-0.8503,-0.0071,-0.4007,-0.0142,1.1126,0.0017,0.0000,1.0000
1991,-0.8505,-0.0072,-0.4010,-0.0145,0.0007,-0.0160,0.7500,0.0000
1992,-0.8505,-0.0072,-0.4009,-0.0145,0.0858,-0.0129,0.7500,0.0000
1993,-0.8505,-0.0073,-0.4010,-0.0145,0.3326,-0.0130,0.7500,0.0000
1994,-0.8504,-0.0072,-0.4008,-0.0143,0.5996,-0.0127,0.7500,0.0000
1995,-0.8502,-0.0070,-0.4004,-0.0141,0.8811,-0.0144,0.5482,0.0000
1996,-0.8500,-0.0069,-0.4001,-0.0138,1.1121,0.0007,0.0000,1.0000
1997,-0.8500,-0.0069,-0.4001,-0.0138,0.0009,-0.0171,0.7500,0.0000
1998,-0.8500,-0.0069,-0.4001,-0.0138,0.1436,-0.0142,0.7500,0.0000
1999,-0.8507,0.0094,-0.4024,0.0398,0.4266,0.0380,0.7500,0.0000
2000,-0.8500,-0.0069,-0.4001,-0.0138,0.6762,-0.0251,0.7500,0.0000
2001,-0.8501,-0.0069,-0.4001,-0.0138,0.9464,-0.0153,0.1572,0.0000
2002,-0.8499,-0.0064,-0.4001,-0.0093,1.0862,-0.0115,0.0290,0.0000
2003,-0.8530,0.0336,-0.4060,0.0672,1.0955,0.0733,0.0825,0.0000
2004,-0.8505,-0.0072,-0.4009,-0.0145,1.0451,-0.0335,0.0825,0.0000
2005,-0.8503,-0.0071,-0.4007,-0.0143,0.9821,-0.0159,0.1842,0.0000
2006,-0.8501,-0.0070,-0.4003,-0.0139,0.9332,-0.0155,0.4548,0.0000
2007,-0.5207,0.0169,0.2585,0.0338,0.0000,0.0220,0.7500,0.0000
2008,-0.5207,0.0169,0.2585,0.0338,0.0002,0.0158,0.7500,0.0000
2009,-0.5207,0.0169,0.2586,0.0338,0.0003,0.0167,0.7500,0.0000
2010,-0.5207,0.0169,0.2586,0.0338,0.0003,0.0172,0.7500,0.0000
2011,-0.5207,0.0169,0.2586,0.0338,0.0002,0.0181,0.7500,0.0000
2012,-0.5176,0.0326,0.2649,0.0653,0.0001,0.0392,0.7500,0.0000
2013,-0.8481,-0.0424,-0.3963,-0.0849,0.1644,-0.1000,0.7500,0.0000
2014,-0.9371,-0.0623,-0.5742,-0.1247,0.8713,-0.1533,0.6006,0.0000
2015,-0.8810,-0.0656,-0.4619,-0.1312,1.1833,0.0148,0.0000,1.0000
2016,-1.0107,-0.1047,-0.7214,-0.2094,0.0019,-0.3538,0.7500,0.0000
2017,-0.9689,-0.1034,-0.6378,-0.2067,0.2222,-0.2503,0.7500,0.0000
2018,-0.9517,-0.0973,-0.6033,-0.1945,0.5107,-0.2351,0.7500,0.0000
2019,-0.9467,-0.0946,-0.5934,-0.1892,0.7911,-0.2375,0.7500,0.0000
2020,-0.9272,-0.0898,-0.5544,-0.1796,1.0901,-0.2199,0.0000,0.0000
2021,-0.8913,-0.0855,-0.4825,-0.1709,1.3262,0.0045,0.0000,1.0000
2022,-0.8570,-0.0800,-0.4140,-0.1600,0.0023,-0.2165,0.7500,0.0000
2023,-0.8423,-0.0734,-0.3846,-0.1467,0.1267,-0.1685,0.7500,0.0000
2024,-0.8185,-0.0656,-0.3369,-0.1312,0.3955,-0.1519,0.7500,0.0000
2025,-0.8457,-0.0632,-0.3915,-0.1265,0.6945,-0.1622,0.7500,0.0000
2026,-1.1042,-0.0255,-0.9084,-0.0510,0.9511,-0.0124,0.0000,1.0000
2027,-1.1369,-0.0121,-0.9738,-0.0242,0.0008,-0.0259,0.0000,1.0000
2028,-1.1671,-0.0077,-1.0341,-0.0154,0.0009,-0.0261,0.0000,1.0000
2029,-1.1618,0.0168,-1.0236,0.0337,0.0007,-0.0264,0.0000,1.0000
2030,-1.1569,0.0331,-1.0137,0.0661,0.0007,-0.0266,0.0000,1.0000
2031,-1.1260,0.0329,-0.9520,0.0658,0.0003,-0.0269,0.0000,1.0000
2032,-1.0840,0.0355,-0.8680,0.0709,0.0005,-0.0274,0.0000,1.0000
2033,-1.0412,0.0453,-0.7823,0.0906,0.0005,0.1225,0.7500,0.0000
2034,-1.0186,0.0577,-0.7372,0.1153,0.0028,0.1268,0.7500,0.0000
2035,-1.0093,0.0740,-0.7187,0.1480,0.0690,0.1738,0.7500,0.0000
2036,-0.9742,0.0882,-0.6484,0.1764,0.2723,0.1943,0.7500,0.0000
2037,-0.9379,0.0940,-0.5758,0.1880,0.5422,0.1945,0.7500,0.0000
2038,-0.7222,0.0786,-0.1444,0.1572,0.8097,0.0889,0.7500,0.0000
2039,-0.7221,0.0624,-0.1443,0.1247,1.1127,0.0931,0.7500,0.0000
2040,-0.6685,0.0621,-0.0369,0.1242,1.3975,0.0971,0.7500,0.0000
2041,-0.6099,0.0664,0.0803,0.1328,1.6729,0.0990,0.7500,0.0000
2042,-0.6507,0.1577,-0.0015,0.3154,1.9983,0.2499,0.0000,0.0000
2043,-0.9958,0.1402,-0.6916,0.2805,2.2513,-0.0043,0.0000,1.0000
2044,-0.7738,0.2637,-0.2477,0.5274,2.1182,0.5096,0.0625,0.0000
2045,-0.6333,0.2735,0.0333,0.5469,1.9245,0.3592,0.5112,0.0000
2046,-0.6202,0.2501,0.0597,0.5002,1.8140,0.3457,0.7500,0.0000
2047,-0.6575,0.1416,-0.0150,0.2833,1.8585,0.2242,0.7291,0.0000
2048,-0.6309,0.1157,0.0382,0.2313,2.0512,0.2089,0.0000,0.0000
2049,-0.7411,0.1133,-0.1822,0.2265,2.2811,0.0244,0.0000,1.0000
2050,-0.8170,0.1022,-0.3339,0.2045,2.1397,0.0407,0.0000,1.0000
2051,-0.8662,0.0848,-0.4325,0.1697,0.3238,0.2766,0.7500,0.0000
2052,-0.9058,0.0741,-0.5116,0.1483,0.0588,0.2370,0.7500,0.0000
2053,-0.9736,0.0672,-0.6472,0.1344,0.5709,0.2561,0.7500,0.0000
2054,-1.0021,0.0617,-0.7042,0.1235,0.8595,0.2541,0.6690,0.0000
2055,-0.8928,0.0791,-0.4857,0.1581,1.1331,0.0231,0.0000,1.0000
2056,-1.3628,0.0740,-1.4256,0.1479,0.0010,0.0395,0.0000,1.0000
2057,-0.9660,0.0860,-0.6320,0.1719,0.0021,0.3275,0.7500,0.0000
2058,-0.9172,0.0676,-0.5344,0.1353,0.0594,0.2044,0.7500,0.0000
2059,-1.0308,0.0514,-0.7617,0.1027,0.2069,0.2345,0.7500,0.0000
2060,-1.0224,0.0491,-0.7448,0.0982,0.4651,0.2204,0.7500,0.0000
2061,-0.9164,0.0652,-0.5329,0.1304,0.7434,0.2181,0.7500,0.0000
2062,-0.5876,0.0823,0.1249,0.1646,1.0321,0.1638,0.7500,0.0000
2063,-0.2949,0.1189,0.7102,0.2379,1.3478,0.1795,0.7500,0.0000
2064,-0.0403,0.1532,1.2195,0.3063,1.6216,0.1740,0.7500,0.0000
2065,0.0368,0.1061,1.3737,0.2122,1.9094,0.1247,0.7500,0.0000
2066,0.0585,0.1016,1.4170,0.2032,2.2138,0.1216,0.7500,0.0000
2067,0.0815,0.0945,1.4629,0.1890,2.5796,0.1127,0.7500,0.0000
2068,-0.0106,0.1073,1.2789,0.2145,3.0536,0.1262,0.7500,0.0000
2069,-0.4800,-0.0163,0.3400,-0.0326,3.4831,0.0208,0.0000,1.0000
2070,-0.5024,-0.0136,0.2953,-0.0271,3.6537,0.0287,0.0000,1.0000
2071,-0.4799,-0.0163,0.3402,-0.0327,3.3198,0.0264,0.0000,1.0000
2072,-0.4937,-0.0259,0.3126,-0.0517,2.8503,0.0159,0.7500,0.0000
2073,-0.5189,-0.0529,0.2621,-0.1057,2.5370,-0.0194,0.7500,0.0000
2074,-0.5713,-0.0704,0.1573,-0.1407,2.5467,0.0246,0.0000,1.0000
2075,-0.5907,-0.0808,0.1186,-0.1616,2.5493,0.0181,0.0000,1.0000
2076,-0.6053,-0.0904,0.0895,-0.1807,2.2677,0.0181,0.0000,1.0000
2077,-0.6179,-0.0969,0.0642,-0.1937,0.2353,-0.1123,0.7500,0.0000
2078,-0.6281,-0.0987,0.0437,-0.1973,0.0553,-0.0977,0.7500,0.0000
2079,-0.6367,-0.0971,0.0267,-0.1942,0.5615,-0.1043,0.7500,0.0000
2080,-0.6447,-0.0933,0.0106,-0.1866,0.8937,-0.1081,0.7500,0.0000
2081,-0.6514,-0.0887,-0.0029,-0.1774,1.1307,-0.1107,0.7500,0.0000
2082,-0.6647,-0.0865,-0.0294,-0.1730,1.4023,-0.1172,0.7500,0.0000
2083,-0.7966,-0.0813,-0.2933,-0.1627,1.6390,-0.1485,0.7500,0.0000
2084,-0.8705,-0.0565,-0.4411,-0.1130,1.9583,0.0058,0.0000,1.0000
2085,-1.3648,0.0502,-1.4296,0.1004,2.0728,-0.0105,0.0000,1.0000
2086,-1.4899,0.0649,-1.6797,0.1297,0.5572,-0.0114,0.0000,1.0000
2087,-1.5808,0.0541,-1.8617,0.1082,0.0006,1.0000,0.7500,0.0000
2088,-1.6282,0.0489,-1.9564,0.0978,0.0555,1.0000,0.7500,0.0000
2089,-1.6335,0.0529,-1.9670,0.1057,0.3029,1.0000,0.7500,0.0000
2090,-1.6373,0.0620,-1.9745,0.1240,0.5828,1.0000,0.7500,0.0000
2091,-1.6338,0.0744,-1.9676,0.1488,0.7215,1.0000,0.7500,0.0000
2092,-1.6216,0.0851,-1.9432,0.1702,0.9892,1.0000,0.0000,0.0000
2093,-1.5709,0.0885,-1.8418,0.1769,1.1845,-0.0761,0.0000,1.0000
2094,-1.5299,0.0869,-1.7597,0.1738,0.0029,0.1992,0.0000,1.0000
2095,-1.5069,0.0853,-1.7138,0.1705,0.0047,0.1992,0.0000,1.0000
2096,-1.4893,0.0855,-1.6785,0.1710,0.0040,0.1992,0.0000,1.0000
2097,-1.4828,0.0849,-1.6657,0.1698,0.0031,0.2009,0.0000,1.0000
2098,-1.3614,0.0875,-1.4227,0.1749,0.0021,0.2026,0.0000,1.0000
2099,-1.2712,0.0820,-1.2423,0.1640,0.0024,0.2044,0.0000,1.0000
2100,-1.1302,0.0784,-0.9604,0.1569,0.0021,0.2061,0.0000,1.0000
2101,-1.0058,0.0789,-0.7117,0.1578,0.0021,0.6802,0.7500,0.0000
2102,-0.9340,0.0823,-0.5679,0.1647,0.0000,0.5984,0.7500,0.0000
2103,-0.9159,0.0865,-0.5318,0.1730,0.0936,0.6156,0.7500,0.0000
2104,-0.9066,0.0887,-0.5133,0.1775,0.2858,0.6212,0.7500,0.0000
2105,-0.8928,0.0827,-0.4857,0.1653,0.4850,0.6046,0.7500,0.0000
2106,-0.8443,0.0688,-0.3886,0.1376,0.7338,0.5625,0.7500,0.0000
2107,-0.7790,0.0544,-0.2579,0.1087,0.9877,0.4589,0.7500,0.0000
2108,-0.7144,0.0405,-0.1288,0.0811,1.2193,0.3635,0.7500,0.0000
2109,-0.6692,0.0289,-0.0385,0.0577,1.5385,0.2769,0.7500,0.0000
2110,-0.6637,0.0345,-0.0274,0.0691,1.8506,0.2204,0.7128,0.0000
2111,-0.6834,0.0329,-0.0667,0.0657,2.1173,0.1493,0.0000,0.0000
2112,-0.7099,0.0329,-0.1197,0.0657,2.3683,0.0141,0.0000,1.0000
2113,-0.7502,0.0329,-0.2004,0.0659,2.2264,0.0191,0.0000,1.0000
2114,-0.8459,0.0298,-0.3918,0.0595,0.6464,0.1044,0.7500,0.0000
2115,-1.0139,0.0208,-0.7278,0.0417,0.0600,0.1008,0.7500,0.0000
2116,-1.2488,0.0154,-1.1977,0.0308,0.6831,0.0138,0.0000,1.0000
2117,-1.3490,0.0098,-1.3981,0.0195,0.0026,0.0208,0.0000,1.0000
2118,-1.1184,-0.0401,-0.9369,-0.0801,0.0029,0.0208,0.0000,1.0000
2119,-0.9669,-0.0587,-0.6338,-0.1174,0.0029,-0.1347,0.7500,0.0000
2120,-0.7735,-0.0877,-0.2470,-0.1754,0.0023,-0.0961,0.7500,0.0000
2121,-0.5481,-0.1114,0.2037,-0.2228,0.0598,-0.0899,0.7500,0.0000
2122,-0.5552,-0.1096,0.1896,-0.2191,0.3056,-0.1011,0.7500,0.0000
2123,-0.5552,-0.1080,0.1896,-0.2161,0.6081,-0.1081,0.7500,0.0000
2124,-0.5509,-0.1070,0.1982,-0.2139,0.8593,-0.1149,0.7500,0.0000
2125,-0.5457,-0.1057,0.2086,-0.2115,1.1493,-0.1209,0.7500,0.0000
2126,-0.5464,-0.1030,0.2071,-0.2061,1.4149,-0.1249,0.7500,0.0000
2127,-0.5519,-0.0975,0.1961,-0.1950,1.6756,-0.1249,0.7500,0.0000
2128,-0.5466,-0.0903,0.2067,-0.1807,1.9560,-0.1205,0.7500,0.0000
2129,-0.5129,-0.0858,0.2742,-0.1717,2.2981,-0.1156,0.7500,0.0000
2130,-0.4696,-0.0836,0.3607,-0.1671,2.6870,-0.1131,0.7500,0.0000
2131,-0.5277,-0.0765,0.2445,-0.1530,3.1177,-0.1168,0.0000,0.0000
2132,-0.6486,-0.0633,0.0028,-0.1266,3.4125,-0.0098,0.0000,1.0000
2133,-0.7984,-0.0494,-0.2968,-0.0987,3.2323,-0.0192,0.0000,1.0000
2134,-0.9327,-0.0386,-0.5655,-0.0772,2.7963,-0.0200,0.0000,1.0000
2135,-1.0208,-0.0325,-0.7417,-0.0650,2.3213,-0.0209,0.0000,1.0000
2136,-1.0583,-0.0309,-0.8166,-0.0619,0.4564,-0.0209,0.0000,1.0000
2137,-1.0555,-0.0331,-0.8110,-0.0661,0.0017,-0.0209,0.0000,1.0000
2138,-1.0493,-0.0349,-0.7987,-0.0697,0.0018,-0.1814,0.7500,0.0000
2139,-1.2004,0.0157,-1.1008,0.0314,0.0499,-0.0073,0.0000,1.0000
2140,-1.2336,0.0159,-1.1671,0.0317,0.0019,-0.0185,0.0000,1.0000
2141,-1.2638,0.0159,-1.2276,0.0318,0.0017,-0.0167,0.0000,1.0000
2142,-1.2908,0.0158,-1.2815,0.0316,0.0018,-0.0150,0.0000,1.0000
2143,-1.3125,0.0158,-1.3249,0.0317,0.0019,-0.0133,0.0000,1.0000
2144,-1.3279,0.0156,-1.3559,0.0312,0.0020,-0.0116,0.0000,1.0000
2145,-1.3420,0.0155,-1.3841,0.0310,0.0019,-0.0099,0.0000,1.0000
2146,-1.3547,0.0155,-1.4095,0.0311,0.0020,-0.0083,0.0000,1.0000
2147,-1.3657,0.0157,-1.4315,0.0315,0.0018,-0.0067,0.0000,1.0000
2148,-1.3731,0.0162,-1.4462,0.0324,0.0019,-0.0053,0.0000,1.0000
2149,-1.3762,0.0165,-1.4525,0.0331,0.0020,-0.0040,0.0000,1.0000
2150,-1.3791,0.0170,-1.4582,0.0340,0.0001,-0.0028,0.0000,1.0000
2151,-1.3818,0.0176,-1.4637,0.0353,0.0001,-0.0016,0.0000,1.0000
2152,-1.3838,0.0184,-1.4676,0.0367,0.0001,-0.0016,0.0000,1.0000
2153,-0.8682,-0.0343,-0.4365,-0.0685,0.0001,-0.0833,0.7500,0.0000
2154,-0.8682,-0.0343,-0.4364,-0.0685,0.0068,-0.0701,0.7500,0.0000
2155,-0.8696,-0.0341,-0.4392,-0.0683,0.0539,-0.0720,0.7500,0.0000
2156,-0.8727,-0.0339,-0.4453,-0.0678,0.2100,-0.0738,0.7500,0.0000
2157,-0.8800,-0.0332,-0.4600,-0.0665,0.4481,-0.0756,0.7500,0.0000
2158,-0.8935,-0.0321,-0.4870,-0.0641,0.7765,-0.0739,0.7500,0.0000
2159,-0.9003,-0.0312,-0.5007,-0.0624,1.0572,-0.0750,0.0000,0.0000
2160,-0.9380,-0.0282,-0.5759,-0.0563,1.2987,0.0008,0.0000,1.0000
2161,-0.9462,-0.0275,-0.5925,-0.0549,0.0030,-0.0915,0.7500,0.0000
2162,-0.9470,-0.0274,-0.5939,-0.0548,0.1029,-0.0785,0.7500,0.0000
2163,-0.9521,-0.0269,-0.6042,-0.0539,0.3721,-0.0802,0.7500,0.0000
2164,-0.9621,-0.0261,-0.6243,-0.0521,0.6429,-0.0817,0.7500,0.0000
2165,-0.9774,-0.0247,-0.6548,-0.0494,0.8912,-0.0830,0.4673,0.0000
2166,-0.9974,-0.0228,-0.6948,-0.0457,1.1685,-0.0039,0.0000,1.0000
